level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,page
5,1,1,1,1,2,275,149,60,21,96.467133,THE,27
5,1,1,1,1,3,348,149,99,21,96.693253,ARTIST,27
5,1,1,1,1,4,460,150,57,22,95.797928,AND,27
5,1,1,1,1,5,530,150,59,21,96.601204,THE,27
5,1,1,1,1,6,604,151,182,21,96.054573,COMMUNITY,27
5,1,1,2,1,1,137,191,24,21,95.449814,at,27
5,1,1,2,1,2,172,186,88,26,95.449814,artistic,27
5,1,1,2,1,3,273,187,74,24,77.241005,work.,27
5,1,1,2,1,4,368,186,48,25,96.282509,We,27
5,1,1,2,1,5,428,186,71,26,96.282509,think,27
5,1,1,2,1,6,510,187,29,25,96.77478,of,27
5,1,1,2,1,7,548,187,40,25,96.97094,the,27
5,1,1,2,1,8,600,187,68,25,96.469795,artist,27
5,1,1,2,1,9,680,197,25,16,94.265923,as,27
5,1,1,2,1,10,718,197,13,15,94.265923,a,27
5,1,1,2,1,11,743,188,178,29,93.062523,self-contained,27
5,1,1,2,2,1,138,222,149,34,96.884247,"personality,",27
5,1,1,2,2,2,300,222,49,25,96.884247,sole,27
5,1,1,2,2,3,361,222,85,25,96.892769,author,27
5,1,1,2,2,4,457,223,30,25,96.827896,of,27
5,1,1,2,2,5,495,223,140,33,96.44783,everything,27
5,1,1,2,2,6,646,223,31,25,96.530296,he,27
5,1,1,2,2,7,689,223,68,25,96.65876,does:,27
5,1,1,2,2,8,770,224,29,24,96.849632,of,27
5,1,1,2,2,9,807,225,41,25,93.208038,the,27
5,1,1,2,2,10,860,234,62,18,92.160942,emo-,27
5,1,1,2,3,1,138,258,61,25,96.957016,tions,27
5,1,1,2,3,2,218,258,30,25,96.957016,he,27
5,1,1,2,3,3,267,266,120,26,96.299385,expresses,27
5,1,1,2,3,4,406,267,24,16,95.722351,as,27
5,1,1,2,3,5,449,258,37,26,95.722351,his,27
5,1,1,2,3,6,505,259,108,33,96.896645,personal,27
5,1,1,2,3,7,632,259,125,31,96.443481,"emotions,",27
5,1,1,2,3,8,776,260,48,24,96.449043,and,27
5,1,1,2,3,9,842,261,29,25,96.449043,of,27
5,1,1,2,3,10,886,263,35,25,96.69648,his,27
5,1,1,2,4,1,137,294,135,34,96.802528,expression,27
5,1,1,2,4,2,289,294,28,25,97.008881,of,27
5,1,1,2,4,3,330,294,66,24,96.788513,them,27
5,1,1,2,4,4,412,302,24,17,96.890205,as,27
5,1,1,2,4,5,452,294,38,26,96.890205,his,27
5,1,1,2,4,6,506,295,107,33,96.533417,personal,27
5,1,1,2,4,7,631,295,144,33,94.00985,expression.,27
5,1,1,2,4,8,800,296,49,25,96.56617,We,27
5,1,1,2,4,9,864,306,57,18,96.56617,even,27
5,1,1,2,5,1,137,329,78,34,96.653999,forget,27
5,1,1,2,5,2,229,330,64,25,96.610008,what,27
5,1,1,2,5,3,306,329,19,25,96.624153,it,27
5,1,1,2,5,4,339,330,20,25,96.624153,is,27
5,1,1,2,5,5,373,330,51,24,96.915886,that,27
5,1,1,2,5,6,438,329,31,25,96.951424,he,27
5,1,1,2,5,7,484,331,55,24,96.986664,thus,27
5,1,1,2,5,8,554,339,127,25,96.295006,"expresses,",27
5,1,1,2,5,9,698,331,47,25,96.791321,and,27
5,1,1,2,5,10,760,331,73,33,96.934784,speak,27
5,1,1,2,5,11,847,332,28,25,96.924454,of,27
5,1,1,2,5,12,886,333,35,27,94.360077,his,27
5,1,1,2,6,1,136,366,67,25,96.496605,work,27
5,1,1,2,6,2,220,374,24,17,96.282104,as,27
5,1,1,2,6,3,262,365,215,34,96.611732,"‘self-expression’,",27
5,1,1,2,6,4,496,365,145,35,96.872696,persuading,27
5,1,1,2,6,5,657,367,119,25,96.502007,ourselves,27
5,1,1,2,6,6,793,367,52,26,96.815971,that,27
5,1,1,2,6,7,860,369,62,26,96.732132,what,27
5,1,1,2,7,1,137,402,82,25,96.937569,makes,27
5,1,1,2,7,2,233,410,14,17,95.57357,a,27
5,1,1,2,7,3,262,410,71,25,95.57357,poem,27
5,1,1,2,7,4,349,406,66,29,96.548019,great,27
5,1,1,2,7,5,430,402,19,24,96.548019,is,27
5,1,1,2,7,6,465,402,40,25,96.219315,the,27
5,1,1,2,7,7,521,402,48,25,96.219315,fact,27
5,1,1,2,7,8,583,402,52,25,96.423325,that,27
5,1,1,2,7,9,650,402,19,25,96.423325,it,27
5,1,1,2,7,10,685,402,128,34,95.196091,‘expresses,27
5,1,1,2,7,11,828,412,15,16,96.799118,a,27
5,1,1,2,7,12,857,411,65,26,90.689766,great,27
5,1,1,2,8,1,138,437,158,34,96.42588,"personality’,",27
5,1,1,2,8,2,310,438,111,30,96.948479,"whereas,",27
5,1,1,2,8,3,436,437,21,24,95.307167,if,27
5,1,1,2,8,4,468,437,190,34,93.969604,self-expression,27
5,1,1,2,8,5,672,438,20,25,96.977615,is,27
5,1,1,2,8,6,707,439,40,24,96.642097,the,27
5,1,1,2,8,7,761,439,70,24,96.954842,order,27
5,1,1,2,8,8,844,439,29,25,96.941956,of,27
5,1,1,2,8,9,882,441,39,25,97.010147,the,27
5,1,1,2,9,1,138,474,51,33,96.592804,"day,",27
5,1,1,2,9,2,206,474,117,25,96.981773,whatever,27
5,1,1,2,9,3,337,473,69,25,96.844398,value,27
5,1,1,2,9,4,420,482,36,16,96.94072,we,27
5,1,1,2,9,5,471,478,36,21,96.722305,set,27
5,1,1,2,9,6,520,482,33,16,96.271339,on,27
5,1,1,2,9,7,568,474,59,24,96.616501,such,27
5,1,1,2,9,8,642,482,13,16,96.038635,a,27
5,1,1,2,9,9,670,482,71,25,94.922035,poem,27
5,1,1,2,9,10,756,474,20,25,94.922035,is,27
5,1,1,2,9,11,792,474,47,25,96.351295,due,27
5,1,1,2,9,12,854,480,24,20,95.885437,to,27
5,1,1,2,9,13,892,476,29,26,95.885437,its,27
5,1,1,2,10,1,137,509,138,34,96.615089,expressing,27
5,1,1,2,10,2,286,514,43,20,96.98024,not,27
5,1,1,2,10,3,340,509,41,24,93.27729,the,27
5,1,1,2,10,4,394,509,152,33,80.387215,poet—what,27
5,1,1,2,10,5,558,509,19,25,96.871536,is,27
5,1,1,2,10,6,590,509,159,34,96.871536,Shakespeare,27
5,1,1,2,10,7,764,515,25,19,96.886154,to,27
5,1,1,2,10,8,800,519,37,22,96.871666,"us,",27
5,1,1,2,10,9,849,519,28,16,96.856339,or,27
5,1,1,2,10,10,887,520,34,17,96.200027,we,27
5,1,1,2,11,1,137,550,24,20,96.390495,to,27
5,1,1,2,11,2,172,546,160,32,64.172089,Shakespeare,27
5,1,1,2,11,3,338,544,89,25,64.172089,?—but,27
5,1,1,2,11,4,436,545,125,25,89.841377,ourselves.,27
5,1,1,3,1,1,172,581,23,25,88.810036,It,27
5,1,1,3,1,2,202,580,80,26,96.845711,would,27
5,1,1,3,1,3,290,580,29,25,96.921822,be,27
5,1,1,3,1,4,326,580,93,25,96.921822,tedious,27
5,1,1,3,1,5,430,586,25,19,96.966553,to,27
5,1,1,3,1,6,464,585,136,21,96.627312,enumerate,27
5,1,1,3,1,7,607,581,42,25,96.895874,the,27
5,1,1,3,1,8,656,581,92,33,96.524117,tangles,27
5,1,1,3,1,9,756,581,28,25,93.294243,of,27
5,1,1,3,1,10,790,581,132,27,88.922203,misunder-,27
5,1,1,3,2,1,136,616,113,34,95.956772,standing,27
5,1,1,3,2,2,269,616,79,25,95.956772,which,27
5,1,1,3,2,3,369,616,46,25,96.883659,this,27
5,1,1,3,2,4,437,624,117,18,96.882156,nonsense,27
5,1,1,3,2,5,574,617,74,25,96.611343,about,27
5,1,1,3,2,6,669,617,190,33,95.063393,self-expression,27
5,1,1,3,2,7,880,619,41,25,77.963501,has,27
5,1,1,3,3,1,136,652,135,34,94.550552,generated.,27
5,1,1,3,3,2,292,652,38,25,96.796585,To,27
5,1,1,3,3,3,341,652,54,25,96.977036,take,27
5,1,1,3,3,4,406,660,45,17,96.837334,one,27
5,1,1,3,3,5,462,653,59,25,96.537048,such,27
5,1,1,3,3,6,532,652,66,34,96.163223,only:,27
5,1,1,3,3,7,610,652,19,25,96.897552,it,27
5,1,1,3,3,8,640,653,42,25,95.682625,has,27
5,1,1,3,3,9,693,658,36,19,95.682625,set,27
5,1,1,3,3,10,740,661,28,17,96.913567,us,27
5,1,1,3,3,11,779,653,37,25,95.30883,off,27
5,1,1,3,3,12,824,653,96,35,96.846268,looking,27
5,1,1,3,4,1,136,688,37,25,96.486603,for,27
5,1,1,3,4,2,192,688,49,25,96.288452,‘the,27
5,1,1,3,4,3,259,696,56,17,96.448715,man,27
5,1,1,3,4,4,336,688,166,33,96.012817,Shakespeare’,27
5,1,1,3,4,5,521,688,25,25,95.864105,in,27
5,1,1,3,4,6,566,688,36,25,95.864105,his,27
5,1,1,3,4,7,622,697,91,25,96.771393,"poems,",27
5,1,1,3,4,8,732,688,48,26,96.933136,and,27
5,1,1,3,4,9,798,689,81,34,96.049149,trying,27
5,1,1,3,4,10,896,695,24,20,96.693863,to,27
5,1,1,3,5,1,136,729,147,20,96.840279,reconstruct,27
5,1,1,3,5,2,294,724,36,25,96.574066,his,27
5,1,1,3,5,3,342,724,40,25,96.210129,life,27
5,1,1,3,5,4,394,724,46,25,96.793098,and,27
5,1,1,3,5,5,452,724,110,34,96.72216,opinions,27
5,1,1,3,5,6,573,724,62,25,96.925583,from,27
5,1,1,3,5,7,648,724,73,31,96.797485,"them,",27
5,1,1,3,5,8,734,733,24,16,96.996613,as,27
5,1,1,3,5,9,770,724,21,25,96.69416,if,27
5,1,1,3,5,10,799,725,52,25,96.891144,that,27
5,1,1,3,5,11,860,734,60,16,96.891144,were,27
5,1,1,3,6,1,137,760,110,34,96.895233,"possible,",27
5,1,1,3,6,2,266,769,27,16,96.467232,or,27
5,1,1,3,6,3,310,768,25,18,96.824982,as,27
5,1,1,3,6,4,354,759,25,32,96.2005,"if,",27
5,1,1,3,6,5,398,768,61,17,96.87426,were,27
5,1,1,3,6,6,477,760,19,26,96.384415,it,27
5,1,1,3,6,7,514,759,109,35,96.355644,"possible,",27
5,1,1,3,6,8,644,760,17,25,96.649193,it,27
5,1,1,3,6,9,678,760,81,25,96.64505,would,27
5,1,1,3,6,10,777,760,55,34,96.978455,help,27
5,1,1,3,6,11,850,769,29,17,95.880005,us,27
5,1,1,3,6,12,896,766,25,20,96.458214,to,27
5,1,1,3,7,1,136,797,133,33,97.008614,appreciate,27
5,1,1,3,7,2,281,796,37,26,96.990303,his,27
5,1,1,3,7,3,330,796,74,26,96.657875,work.,27
5,1,1,3,7,4,426,796,23,25,96.776772,It,27
5,1,1,3,7,5,460,796,43,25,96.733452,has,27
5,1,1,3,7,6,516,796,119,34,96.90139,degraded,27
5,1,1,3,7,7,649,795,111,34,96.293358,criticism,27
5,1,1,3,7,8,772,801,25,19,96.117821,to,27
5,1,1,3,7,9,810,797,41,24,96.117821,the,27
5,1,1,3,7,10,862,797,58,25,96.770851,level,27
5,1,1,3,8,1,136,832,28,26,96.963142,of,27
5,1,1,3,8,2,178,831,109,35,96.837334,personal,27
5,1,1,3,8,3,304,832,89,34,96.42955,"gossip,",27
5,1,1,3,8,4,411,831,48,25,96.948967,and,27
5,1,1,3,8,5,476,831,115,26,96.716927,confused,27
5,1,1,3,8,6,608,836,37,20,96.413246,art,27
5,1,1,3,8,7,661,831,58,25,96.413246,with,27
5,1,1,3,8,8,737,831,182,27,83.922852,"exhibitionism,",27
5,1,1,3,9,1,136,868,76,25,94.157364,What,27
5,1,1,3,9,2,227,868,10,25,96.853569,I,27
5,1,1,3,9,3,253,867,79,35,96.853569,prefer,27
5,1,1,3,9,4,345,873,26,19,96.830368,to,27
5,1,1,3,9,5,385,872,102,28,96.671669,attempt,27
5,1,1,3,9,6,498,867,19,25,96.952843,is,27
5,1,1,3,9,7,530,873,43,19,96.96505,not,27
5,1,1,3,9,8,586,876,13,16,96.853149,a,27
5,1,1,3,9,9,612,867,47,25,96.756783,tale,27
5,1,1,3,9,10,670,867,30,25,96.756783,of,27
5,1,1,3,9,11,710,867,127,31,96.319626,"misdeeds,",27
5,1,1,3,9,12,851,868,44,25,96.953079,but,27
5,1,1,3,9,13,908,877,13,16,96.953079,a,27
5,1,1,3,10,1,136,903,134,26,95.87133,refutation.,27
5,1,1,4,1,1,172,940,29,24,96.810287,In,27
5,1,1,4,1,2,220,939,122,34,95.09478,"principle,",27
5,1,1,4,1,3,362,939,47,25,96.78949,this,27
5,1,1,4,1,4,428,937,126,27,96.542259,refutation,27
5,1,1,4,1,5,575,939,20,25,96.662933,is,27
5,1,1,4,1,6,620,939,92,33,96.23111,simple.,27
5,1,1,4,1,7,742,939,178,25,96.834877,Individualism,27
5,1,1,4,2,1,137,975,121,25,96.097343,conceives,27
5,1,1,4,2,2,268,983,14,16,93.082527,a,27
5,1,1,4,2,3,290,983,55,17,93.082527,man,27
5,1,1,4,2,4,355,983,25,17,96.67115,as,27
5,1,1,4,2,5,390,974,21,25,96.868904,if,27
5,1,1,4,2,6,417,975,31,24,96.759804,he,27
5,1,1,4,2,7,456,983,61,17,96.51371,were,27
5,1,1,4,2,8,527,975,62,30,96.569366,"God,",27
5,1,1,4,2,9,599,983,14,16,96.769051,a,27
5,1,1,4,2,10,621,974,182,26,96.110786,self-contained,27
5,1,1,4,2,11,811,975,48,25,93.132248,and,27
5,1,1,4,2,12,867,975,54,25,92.001862,self-,27
5,1,1,4,3,1,137,1011,117,25,96.84095,sufficient,27
5,1,1,4,3,2,262,1011,101,25,96.987434,creative,27
5,1,1,4,3,3,370,1019,80,25,96.67897,power,27
5,1,1,4,3,4,458,1011,80,25,96.971252,whose,27
5,1,1,4,3,5,546,1010,55,34,96.976219,only,27
5,1,1,4,3,6,610,1011,53,25,97.005791,task,27
5,1,1,4,3,7,671,1010,20,26,96.936905,is,27
5,1,1,4,3,8,700,1015,25,20,96.977097,to,27
5,1,1,4,3,9,733,1011,30,25,96.500793,be,27
5,1,1,4,3,10,771,1011,98,25,95.911827,himself,27
5,1,1,4,3,11,874,1011,47,25,95.902283,and,27
5,1,1,4,4,1,137,1052,24,20,96.962082,to,27
5,1,1,4,4,2,170,1047,92,25,96.665001,exhibit,27
5,1,1,4,4,3,271,1047,37,25,96.995148,his,27
5,1,1,4,4,4,318,1051,82,20,96.814003,nature,27
5,1,1,4,4,5,409,1046,24,24,96.594566,in,27
5,1,1,4,4,6,442,1047,118,25,96.950081,whatever,27
5,1,1,4,4,7,568,1047,79,25,96.982346,works,27
5,1,1,4,4,8,655,1055,39,16,96.386925,are,27
5,1,1,4,4,9,703,1047,149,33,95.573555,appropriate,27
5,1,1,4,4,10,861,1051,25,20,95.573555,to,27
5,1,1,4,4,11,894,1047,25,24,94.801132,it.,27
5,1,1,4,5,1,137,1083,48,25,96.90992,But,27
5,1,1,4,5,2,194,1091,15,17,95.056549,a,27
5,1,1,4,5,3,219,1091,62,23,95.056549,"man,",27
5,1,1,4,5,4,294,1082,24,25,96.829178,in,27
5,1,1,4,5,5,329,1082,37,26,96.829178,his,27
5,1,1,4,5,6,376,1087,37,19,96.877541,art,27
5,1,1,4,5,7,422,1091,25,16,96.953621,as,27
5,1,1,4,5,8,458,1081,25,26,96.969788,in,27
5,1,1,4,5,9,494,1082,139,34,96.706818,everything,27
5,1,1,4,5,10,644,1082,54,31,96.878212,"else,",27
5,1,1,4,5,11,710,1082,19,25,95.996002,is,27
5,1,1,4,5,12,740,1091,14,15,95.592789,a,27
5,1,1,4,5,13,764,1082,66,25,95.592789,finite,27
5,1,1,4,5,14,841,1082,78,34,89.919716,being.,27
5,1,1,4,6,1,138,1118,150,34,96.854614,Everything,27
5,1,1,4,6,2,300,1118,53,25,96.934799,that,27
5,1,1,4,6,3,365,1118,31,25,96.806641,he,27
5,1,1,4,6,4,410,1117,56,25,96.739471,does,27
5,1,1,4,6,5,481,1117,19,26,96.723358,is,27
5,1,1,4,6,6,514,1118,62,25,96.86245,done,27
5,1,1,4,6,7,590,1117,24,26,96.709015,in,27
5,1,1,4,6,8,628,1118,100,25,96.709015,relation,27
5,1,1,4,6,9,742,1123,25,20,97.009666,to,27
5,1,1,4,6,10,781,1119,79,25,96.988861,others,27
5,1,1,4,6,11,873,1118,48,24,96.97052,like,27
5,1,1,4,7,1,137,1153,102,27,93.550919,himself.,27
5,1,1,4,7,2,259,1155,37,24,96.782143,As,27
5,1,1,4,7,3,307,1153,74,32,95.842125,"artist,",27
5,1,1,4,7,4,394,1154,30,25,96.916321,he,27
5,1,1,4,7,5,435,1153,19,26,94.842781,is,27
5,1,1,4,7,6,473,1162,7,17,94.842781,a,27
5,1,1,4,7,7,491,1154,108,34,96.004059,speaker;,27
5,1,1,4,7,8,612,1154,44,25,96.564827,but,27
5,1,1,4,7,9,667,1163,14,16,95.175491,a,27
5,1,1,4,7,10,692,1163,55,16,96.659302,man,27
5,1,1,4,7,11,759,1154,84,34,96.369766,speaks,27
5,1,1,4,7,12,855,1162,24,17,96.369766,as,27
5,1,1,4,7,13,890,1154,30,25,96.925247,he,27
5,1,1,4,8,1,137,1191,42,25,96.77784,has,27
5,1,1,4,8,2,188,1191,59,25,96.892891,been,27
5,1,1,4,8,3,256,1190,97,33,96.469406,taught;,27
5,1,1,4,8,4,361,1190,31,25,96.761429,he,27
5,1,1,4,8,5,400,1189,84,34,96.761429,speaks,27
5,1,1,4,8,6,492,1190,40,25,96.91346,the,27
5,1,1,4,8,7,540,1195,89,29,96.702354,tongue,27
5,1,1,4,8,8,638,1190,24,25,96.702354,in,27
5,1,1,4,8,9,670,1190,79,25,96.861046,which,27
5,1,1,4,8,10,757,1190,31,25,96.492256,he,27
5,1,1,4,8,11,795,1198,48,17,96.492256,was,27
5,1,1,4,8,12,852,1190,67,25,88.142769,born.,27
5,1,1,4,9,1,138,1227,54,25,96.167038,The,27
5,1,1,4,9,2,205,1226,116,25,96.167038,musician,27
5,1,1,4,9,3,334,1225,43,26,96.987076,did,27
5,1,1,4,9,4,390,1230,43,20,96.886856,not,27
5,1,1,4,9,5,445,1225,82,26,96.61586,invent,27
5,1,1,4,9,6,539,1226,37,25,96.977974,his,27
5,1,1,4,9,7,590,1226,61,25,96.49881,scale,27
5,1,1,4,9,8,664,1235,28,16,96.529839,or,27
5,1,1,4,9,9,704,1226,37,25,96.141434,his,27
5,1,1,4,9,10,755,1226,164,30,96.517189,instruments;,27
5,1,1,4,10,1,138,1271,59,17,96.799721,even,27
5,1,1,4,10,2,206,1261,22,26,96.293365,if,27
5,1,1,4,10,3,233,1262,30,25,96.293365,he,27
5,1,1,4,10,4,272,1261,93,26,96.585655,invents,27
5,1,1,4,10,5,374,1270,15,16,96.399857,a,27
5,1,1,4,10,6,397,1270,52,16,96.16507,new,27
5,1,1,4,10,7,458,1262,60,25,96.62011,scale,27
5,1,1,4,10,8,527,1270,27,17,95.290215,or,27
5,1,1,4,10,9,562,1270,14,17,91.196159,a,27
5,1,1,4,10,10,584,1270,53,17,96.74939,new,27
5,1,1,4,10,11,646,1262,143,25,96.815681,instrument,27
5,1,1,4,10,12,797,1262,31,25,96.143425,he,27
5,1,1,4,10,13,837,1262,19,25,96.143425,is,27
5,1,1,4,10,14,866,1261,55,34,96.659233,only,27
5,1,1,4,11,1,138,1297,135,34,96.494392,modifying,27
5,1,1,4,11,2,282,1297,63,25,96.997597,what,27
5,1,1,4,11,3,355,1297,30,25,96.839684,he,27
5,1,1,4,11,4,396,1297,41,25,96.978508,has,27
5,1,1,4,11,5,448,1297,75,26,96.775169,learnt,27
5,1,1,4,11,6,532,1298,62,25,97.003815,from,27
5,1,1,4,11,7,604,1298,88,25,93.350647,others.,27
5,1,1,4,11,8,713,1297,54,26,96.655266,The,27
5,1,1,4,11,9,778,1297,91,34,96.846123,painter,27
5,1,1,4,11,10,879,1297,41,25,96.70845,did,27
5,1,1,4,12,1,139,1339,42,20,96.989281,not,27
5,1,1,4,12,2,190,1334,83,25,96.759621,invent,27
5,1,1,4,12,3,281,1333,40,25,96.759621,the,27
5,1,1,4,12,4,331,1332,52,26,95.535278,idea,27
5,1,1,4,12,5,393,1332,28,26,97.01207,of,27
5,1,1,4,12,6,428,1333,107,34,96.550652,painting,27
5,1,1,4,12,7,545,1334,103,33,96.550652,pictures,27
5,1,1,4,12,8,657,1342,27,17,96.870712,or,27
5,1,1,4,12,9,694,1334,41,25,96.955727,the,27
5,1,1,4,12,10,744,1333,119,34,96.843071,pigments,27
5,1,1,4,12,11,873,1332,47,26,93.079712,and,27
5,1,1,4,13,1,139,1370,99,25,96.808357,brushes,27
5,1,1,4,13,2,252,1369,59,25,96.747421,with,27
5,1,1,4,13,3,325,1369,78,25,96.747421,which,27
5,1,1,4,13,4,417,1369,30,25,97.009247,he,27
5,1,1,4,13,5,462,1370,78,33,97.009247,paints,27
5,1,1,4,13,6,554,1370,73,24,91.515152,them.,27
5,1,1,4,13,7,652,1370,70,25,96.642029,Even,27
5,1,1,4,13,8,736,1370,41,24,97.002304,the,27
5,1,1,4,13,9,791,1374,64,20,93.147156,most,27
5,1,1,4,13,10,868,1376,53,27,92.028549,pre-,27
5,1,1,4,14,1,140,1405,93,26,93.17495,cocious,27
5,1,1,4,14,2,250,1410,57,28,96.927254,poet,27
5,1,1,4,14,3,322,1405,68,25,96.905823,hears,27
5,1,1,4,14,4,407,1404,47,25,96.744263,and,27
5,1,1,4,14,5,470,1406,67,25,96.988968,reads,27
5,1,1,4,14,6,554,1410,85,29,96.988968,poetry,27
5,1,1,4,14,7,654,1405,82,25,96.748856,before,27
5,1,1,4,14,8,752,1405,31,25,96.093887,he,27
5,1,1,4,14,9,799,1404,78,27,96.114929,writes,27
5,1,1,4,14,10,894,1404,25,25,93.28846,it.,27
5,1,1,4,15,1,140,1441,137,30,96.808083,"Moreover,",27
5,1,1,4,15,2,289,1440,52,33,96.327995,just,27
5,1,1,4,15,3,355,1449,25,17,96.327995,as,27
5,1,1,4,15,4,396,1449,69,25,96.943596,every,27
5,1,1,4,15,5,481,1440,66,26,96.883911,artist,27
5,1,1,4,15,6,561,1441,81,26,96.706871,stands,27
5,1,1,4,15,7,658,1441,25,25,96.788704,in,27
5,1,1,4,15,8,699,1440,98,26,96.954231,relation,27
5,1,1,4,15,9,813,1446,25,20,96.952141,to,27
5,1,1,4,15,10,853,1440,68,25,96.795219,other,27
5,1,1,4,16,1,140,1476,77,26,96.611755,artists,27
5,1,1,4,16,2,229,1476,62,26,96.259094,from,27
5,1,1,4,16,3,303,1477,79,25,96.263397,whom,27
5,1,1,4,16,4,395,1476,30,26,96.263397,he,27
5,1,1,4,16,5,437,1476,42,27,96.783165,has,27
5,1,1,4,16,6,492,1477,110,34,96.719063,acquired,27
5,1,1,4,16,7,614,1477,38,25,96.864914,his,27
5,1,1,4,16,8,664,1482,43,26,94.54747,"art,",27
5,1,1,4,16,9,720,1485,27,17,94.54747,so,27
5,1,1,4,16,10,759,1478,32,25,96.539406,he,27
5,1,1,4,16,11,802,1476,81,26,96.893044,stands,27
5,1,1,4,16,12,896,1476,24,24,96.962524,in,27
5,1,1,1,1,1,6,1101,6,399,95.0, ,28
5,1,2,1,1,1,220,151,59,21,96.281097,THE,28
5,1,2,1,1,2,294,151,99,21,96.281097,ARTIST,28
5,1,2,1,1,3,405,152,57,21,96.462875,AND,28
5,1,2,1,1,4,475,151,60,22,96.352386,THE,28
5,1,2,1,1,5,549,152,182,22,96.71769,COMMUNITY,28
5,1,2,1,1,6,832,161,37,20,63.545811,317,28
5,1,2,1,2,1,85,189,96,26,96.818588,relation,28
5,1,2,1,2,2,196,193,26,20,96.950935,to,28
5,1,2,1,2,3,238,197,65,17,96.652855,some,28
5,1,2,1,2,4,318,188,115,25,96.364189,audience,28
5,1,2,1,2,5,447,194,25,20,96.742973,to,28
5,1,2,1,2,6,487,189,80,25,95.484131,whom,28
5,1,2,1,2,7,583,190,30,24,96.858124,he,28
5,1,2,1,2,8,627,190,123,26,96.059944,addresses,28
5,1,2,1,2,9,766,191,25,25,96.45858,it.,28
5,1,2,1,2,10,814,191,56,25,95.961609,The,28
5,1,2,1,3,1,85,225,64,25,96.987915,child,28
5,1,2,1,3,2,163,223,107,33,96.744766,learning,28
5,1,2,1,3,3,284,223,36,26,96.744766,his,28
5,1,2,1,3,4,335,225,95,24,96.902832,mother,28
5,1,2,1,3,5,441,229,97,29,96.782188,"tongue,",28
5,1,2,1,3,6,551,233,26,17,96.899765,as,28
5,1,2,1,3,7,591,233,35,17,96.585419,we,28
5,1,2,1,3,8,640,226,60,24,96.585419,have,28
5,1,2,1,3,9,714,235,64,22,96.917381,"seen,",28
5,1,2,1,3,10,793,227,76,25,96.929436,learns,28
5,1,2,1,4,1,85,259,192,33,96.905724,simultaneously,28
5,1,2,1,4,2,286,264,25,20,96.984299,to,28
5,1,2,1,4,3,319,260,31,24,96.097046,be,28
5,1,2,1,4,4,359,268,13,16,94.919609,a,28
5,1,2,1,4,5,379,259,98,33,94.919609,speaker,28
5,1,2,1,4,6,485,260,48,25,96.998207,and,28
5,1,2,1,4,7,541,265,25,20,97.000862,to,28
5,1,2,1,4,8,575,261,29,24,79.459251,be,28
5,1,2,1,4,9,612,269,14,15,79.459251,a,28
5,1,2,1,4,10,633,260,108,31,96.082207,listener;,28
5,1,2,1,4,11,750,262,30,24,96.481949,he,28
5,1,2,1,4,12,788,261,81,26,96.927834,listens,28
5,1,2,1,5,1,84,301,25,20,96.842384,to,28
5,1,2,1,5,2,119,295,80,25,96.842384,others,28
5,1,2,1,5,3,210,295,122,33,96.952477,"speaking,",28
5,1,2,1,5,4,344,295,48,25,96.741028,and,28
5,1,2,1,5,5,403,295,84,33,96.848518,speaks,28
5,1,2,1,5,6,499,301,25,19,96.848518,to,28
5,1,2,1,5,7,534,296,79,24,96.483345,others,28
5,1,2,1,5,8,623,296,120,34,90.708282,listening.,28
5,1,2,1,5,9,765,297,23,25,96.639374,It,28
5,1,2,1,5,10,798,297,19,25,96.743881,is,28
5,1,2,1,5,11,828,298,41,24,97.007263,the,28
5,1,2,1,6,1,85,339,64,17,96.707863,same,28
5,1,2,1,6,2,159,331,58,25,96.861229,with,28
5,1,2,1,6,3,228,330,86,25,91.178482,artists.,28
5,1,2,1,6,4,335,330,71,34,96.26239,They,28
5,1,2,1,6,5,417,331,99,25,96.928993,become,28
5,1,2,1,6,6,527,336,67,28,96.978294,poets,28
5,1,2,1,6,7,605,340,27,16,96.878426,or,28
5,1,2,1,6,8,644,332,103,33,96.929291,painters,28
5,1,2,1,6,9,759,341,27,16,93.265923,or,28
5,1,2,1,6,10,796,333,73,25,92.306168,musi-,28
5,1,2,1,7,1,85,368,63,24,96.900558,cians,28
5,1,2,1,7,2,162,371,41,20,96.828903,not,28
5,1,2,1,7,3,216,366,32,33,96.849701,by,28
5,1,2,1,7,4,260,374,66,17,95.901398,some,28
5,1,2,1,7,5,339,374,96,25,96.7463,process,28
5,1,2,1,7,6,447,365,28,26,96.78791,of,28
5,1,2,1,7,7,485,366,168,34,96.404541,development,28
5,1,2,1,7,8,666,367,62,26,95.760513,from,28
5,1,2,1,7,9,739,368,91,31,96.147827,"within,",28
5,1,2,1,7,10,844,377,25,16,95.711395,as,28
5,1,2,1,8,1,85,404,55,31,96.706619,they,28
5,1,2,1,8,2,155,410,66,25,96.420982,grow,28
5,1,2,1,8,3,235,402,96,29,96.520607,beards;,28
5,1,2,1,8,4,347,402,44,25,96.98864,but,28
5,1,2,1,8,5,405,402,33,33,97.002701,by,28
5,1,2,1,8,6,451,402,76,33,96.971367,living,28
5,1,2,1,8,7,541,402,25,25,96.905113,in,28
5,1,2,1,8,8,581,411,13,16,96.915604,a,28
5,1,2,1,8,9,608,403,89,33,96.193932,society,28
